id,m_escape_flicking_map_id,x,y,type
2630,4,13,43,5
2631,4,13,44,5
2632,4,13,45,5
2633,4,13,46,5
2634,4,13,49,7
2635,4,13,50,7
2636,4,13,51,7
2637,4,13,52,7
2638,4,13,55,7
2639,4,13,58,7
2640,4,14,1,7
2641,4,14,4,1
2642,4,14,5,8
2643,4,14,6,8
2644,4,14,7,8
2645,4,14,8,8
2646,4,14,9,8
2647,4,14,10,1
2648,4,14,13,7
2649,4,14,16,1
2650,4,14,19,7
2651,4,14,22,3
2652,4,14,23,8
2653,4,14,24,8
2654,4,14,25,8
2655,4,14,26,8
2656,4,14,27,8
2657,4,14,28,3
2658,4,14,34,3
2659,4,14,40,5
2660,4,14,58,7
2661,4,15,1,7
2662,4,15,4,1
2663,4,15,5,8
2664,4,15,6,8
2665,4,15,7,8
2666,4,15,8,8
2667,4,15,9,8
2668,4,15,10,1
2669,4,15,13,7
2670,4,15,16,1
2671,4,15,19,7
2672,4,15,22,3
2673,4,15,23,8
2674,4,15,24,8
2675,4,15,25,8
2676,4,15,26,8
2677,4,15,27,8
2678,4,15,28,3
2679,4,15,34,3
2680,4,15,40,5
2681,4,15,58,7
2682,4,16,1,7
2683,4,16,4,1
2684,4,16,5,1
2685,4,16,6,1
2686,4,16,7,1
2687,4,16,8,1
2688,4,16,9,1
2689,4,16,10,1
2690,4,16,13,7
2691,4,16,16,1
2692,4,16,19,7
2693,4,16,22,3
2694,4,16,23,3
2695,4,16,24,3
2696,4,16,25,3
2697,4,16,26,3
2698,4,16,27,3
2699,4,16,28,3
2700,4,16,31,7
2701,4,16,34,3
2702,4,16,37,7
2703,4,16,40,5
2704,4,16,41,5
2705,4,16,42,5
2706,4,16,43,5
2707,4,16,44,5
2708,4,16,45,5
2709,4,16,46,5
2710,4,16,47,5
2711,4,16,48,5
2712,4,16,49,5
2713,4,16,50,5
2714,4,16,51,5
2715,4,16,52,5
2716,4,16,55,7
2717,4,16,58,7
2718,4,17,1,7
2719,4,17,31,7
2720,4,17,37,7
2721,4,17,55,7
2722,4,17,58,7
2723,4,18,1,7
2724,4,18,31,7
2725,4,18,37,7
2726,4,18,55,7
2727,4,18,58,7
2728,4,19,1,7
2729,4,19,4,7
2730,4,19,5,7
2731,4,19,6,7
2732,4,19,7,7
2733,4,19,8,7
2734,4,19,9,7
2735,4,19,10,7
2736,4,19,11,7
2737,4,19,12,7
2738,4,19,13,7
2739,4,19,14,7
2740,4,19,15,7
2741,4,19,16,7
2742,4,19,17,7
2743,4,19,18,7
2744,4,19,19,7
2745,4,19,22,7
2746,4,19,25,7
2747,4,19,26,7
2748,4,19,27,7
2749,4,19,28,7
2750,4,19,29,7
2751,4,19,30,7
2752,4,19,31,7
2753,4,19,34,7
2754,4,19,37,7
2755,4,19,38,7
2756,4,19,39,7
2757,4,19,40,7
2758,4,19,43,7
2759,4,19,44,7
2760,4,19,45,7
2761,4,19,46,7
2762,4,19,47,7
2763,4,19,48,7
2764,4,19,49,7
2765,4,19,52,7
2766,4,19,53,7
2767,4,19,54,7
2768,4,19,55,7
2769,4,19,58,7
2770,4,20,1,7
2771,4,20,10,7
2772,4,20,22,7
2773,4,20,34,7
2774,4,20,43,7
2775,4,20,55,7
2776,4,20,58,7
2777,4,21,1,7
2778,4,21,10,7
2779,4,21,22,7
2780,4,21,34,7
2781,4,21,43,7
2782,4,21,55,7
2783,4,21,58,7
2784,4,22,1,7
2785,4,22,2,7
2786,4,22,3,7
2787,4,22,4,7
2788,4,22,7,2
2789,4,22,10,7
2790,4,22,13,2
2791,4,22,16,7
2792,4,22,17,7
2793,4,22,18,7
2794,4,22,19,7
2795,4,22,22,7
2796,4,22,23,7
2797,4,22,24,7
2798,4,22,25,7
2799,4,22,26,7
2800,4,22,27,7
2801,4,22,28,7
2802,4,22,31,7
2803,4,22,32,7
2804,4,22,33,7
2805,4,22,34,7
2806,4,22,35,7
2807,4,22,36,7
2808,4,22,37,7
2809,4,22,40,6
2810,4,22,43,7
2811,4,22,46,7
2812,4,22,47,7
2813,4,22,48,7
2814,4,22,49,7
2815,4,22,50,7
2816,4,22,51,7
2817,4,22,52,7
2818,4,22,55,7
2819,4,22,58,7
2820,4,23,1,7
2821,4,23,7,2
2822,4,23,13,2
2823,4,23,19,7
2824,4,23,37,7
2825,4,23,40,6
2826,4,23,43,7
2827,4,23,52,7
2828,4,23,55,7
2829,4,23,58,7
2830,4,24,1,7
2831,4,24,7,2
2832,4,24,13,2
2833,4,24,19,7
2834,4,24,37,7
2835,4,24,40,6
2836,4,24,43,7
2837,4,24,52,7
2838,4,24,55,7
2839,4,24,58,7
2840,4,25,1,7
2841,4,25,4,2
2842,4,25,5,2
2843,4,25,6,2
2844,4,25,7,2
2845,4,25,8,2
2846,4,25,9,2
2847,4,25,10,2
2848,4,25,11,2
2849,4,25,12,2
2850,4,25,13,2
2851,4,25,14,2
2852,4,25,15,2
2853,4,25,16,2
2854,4,25,19,7
2855,4,25,22,4
2856,4,25,23,4
2857,4,25,24,4
2858,4,25,25,4
2859,4,25,26,4
2860,4,25,27,4
2861,4,25,28,4
2862,4,25,29,4
2863,4,25,30,4
2864,4,25,31,4
2865,4,25,32,4
2866,4,25,33,4
2867,4,25,34,4
2868,4,25,37,7
2869,4,25,40,6
2870,4,25,43,7
2871,4,25,44,7
2872,4,25,45,7
2873,4,25,46,7
2874,4,25,47,7
2875,4,25,48,7
2876,4,25,49,7
2877,4,25,52,7
2878,4,25,55,7
2879,4,25,58,7
2880,4,26,1,7
2881,4,26,34,4
2882,4,26,40,6
2883,4,26,52,7
2884,4,26,58,7
2885,4,27,1,7
2886,4,27,34,4
2887,4,27,40,6
2888,4,27,52,7
2889,4,27,58,7
2890,4,28,1,7
2891,4,28,4,7
2892,4,28,7,2
2893,4,28,8,2
2894,4,28,9,2
2895,4,28,10,2
2896,4,28,11,2
2897,4,28,12,2
2898,4,28,13,2
2899,4,28,14,2
2900,4,28,15,2
2901,4,28,16,2
2902,4,28,19,7
2903,4,28,22,7
2904,4,28,23,7
2905,4,28,24,7
2906,4,28,25,7
2907,4,28,26,7
2908,4,28,27,7
2909,4,28,28,7
2910,4,28,29,7
2911,4,28,30,7
2912,4,28,31,7
2913,4,28,34,4
2914,4,28,37,7
2915,4,28,40,6
2916,4,28,41,6
2917,4,28,42,6
2918,4,28,43,6
2919,4,28,44,6
2920,4,28,45,6
2921,4,28,46,6
2922,4,28,49,7
2923,4,28,52,7
2924,4,28,55,7
2925,4,28,58,7
2926,4,29,1,7
2927,4,29,4,7
2928,4,29,13,2
2929,4,29,19,7
2930,4,29,22,7
2931,4,29,34,4
2932,4,29,37,7
2933,4,29,40,6
2934,4,29,46,6
2935,4,29,49,7
2936,4,29,55,7
2937,4,29,58,7
2938,4,30,1,7
2939,4,30,4,7
2940,4,30,13,2
2941,4,30,19,7
2942,4,30,22,7
2943,4,30,34,4
2944,4,30,37,7
2945,4,30,40,6
2946,4,30,46,6
2947,4,30,49,7
2948,4,30,55,7
2949,4,30,58,7
2950,4,31,1,7
2951,4,31,4,7
2952,4,31,5,7
2953,4,31,6,7
2954,4,31,7,7
2955,4,31,10,2
2956,4,31,11,2
2957,4,31,12,2
2958,4,31,13,2
2959,4,31,16,7
2960,4,31,17,7
2961,4,31,18,7
2962,4,31,19,7
2963,4,31,22,7
2964,4,31,25,7
2965,4,31,28,4
2966,4,31,29,4
2967,4,31,30,4
2968,4,31,31,4
2969,4,31,32,4
2970,4,31,33,4
2971,4,31,34,4
2972,4,31,37,7
2973,4,31,40,6
2974,4,31,43,7
2975,4,31,46,6
2976,4,31,49,7
2977,4,31,50,7
2978,4,31,51,7
2979,4,31,52,7
2980,4,31,53,7
2981,4,31,54,7
2982,4,31,55,7
2983,4,31,58,7
2984,4,32,1,7
2985,4,32,7,7
2986,4,32,10,2
2987,4,32,22,7
2988,4,32,25,7
2989,4,32,37,7
2990,4,32,40,6
2991,4,32,43,7
2992,4,32,46,6
2993,4,32,55,7
2994,4,32,58,7
2995,4,33,1,7
2996,4,33,7,7
2997,4,33,10,2
2998,4,33,22,7
2999,4,33,25,7
3000,4,33,37,7
3001,4,33,40,6
3002,4,33,43,7
3003,4,33,46,6
3004,4,33,55,7
3005,4,33,58,7
3006,4,34,1,7
3007,4,34,4,7
3008,4,34,7,7
3009,4,34,10,2
3010,4,34,13,7
3011,4,34,14,7
3012,4,34,15,7
3013,4,34,16,7
3014,4,34,17,7
3015,4,34,18,7
3016,4,34,19,7
3017,4,34,20,7
3018,4,34,21,7
3019,4,34,22,7
3020,4,34,25,7
3021,4,34,26,7
3022,4,34,27,7
3023,4,34,28,7
3024,4,34,31,7
3025,4,34,32,7
3026,4,34,33,7
3027,4,34,34,7
3028,4,34,35,7
3029,4,34,36,7
3030,4,34,37,7
3031,4,34,40,6
3032,4,34,43,7
3033,4,34,46,6
3034,4,34,47,6
3035,4,34,48,6
3036,4,34,49,6
3037,4,34,50,6
3038,4,34,51,6
3039,4,34,52,6
3040,4,34,55,7
3041,4,34,58,7
3042,4,35,1,7
3043,4,35,43,7
3044,4,35,58,7
3045,4,36,1,7
3046,4,36,43,7
3047,4,36,58,7
3048,4,37,1,7
3049,4,37,2,7
3050,4,37,3,7
3051,4,37,4,7
3052,4,37,5,7
3053,4,37,6,7
3054,4,37,7,7
3055,4,37,8,9
3056,4,37,9,9
3057,4,37,10,7
3058,4,37,11,7
3059,4,37,12,7
3060,4,37,13,7
3061,4,37,14,7
3062,4,37,15,7
3063,4,37,16,7
3064,4,37,17,7
3065,4,37,18,7
3066,4,37,19,7
3067,4,37,20,7
3068,4,37,21,7
3069,4,37,22,7
3070,4,37,23,7
3071,4,37,24,7
3072,4,37,25,7
3073,4,37,26,7
3074,4,37,27,7
3075,4,37,28,7
3076,4,37,29,7
3077,4,37,30,7
3078,4,37,31,7
3079,4,37,32,7
3080,4,37,33,7
3081,4,37,34,7
3082,4,37,35,7
3083,4,37,36,7
3084,4,37,37,7
3085,4,37,38,7
3086,4,37,39,7
3087,4,37,40,7
3088,4,37,41,7
3089,4,37,42,7
3090,4,37,43,7
3091,4,37,44,7
3092,4,37,45,7
3093,4,37,46,7
3094,4,37,47,7
3095,4,37,48,7
3096,4,37,49,7
3097,4,37,50,9
3098,4,37,51,9
3099,4,37,52,7
3100,4,37,53,7
3101,4,37,54,7
3102,4,37,55,7
3103,4,37,56,7
3104,4,37,57,7
3105,4,37,58,7
3106,5,1,1,7
3107,5,1,2,7
3108,5,1,3,7
3109,5,1,4,7
3110,5,1,5,7
3111,5,1,6,7
3112,5,1,7,7
3113,5,1,8,9
3114,5,1,9,9
3115,5,1,10,7
3116,5,1,11,7
3117,5,1,12,7
3118,5,1,13,7
3119,5,1,14,7
3120,5,1,15,7
3121,5,1,16,7
3122,5,1,17,7
3123,5,1,18,7
3124,5,1,19,7
3125,5,1,20,7
3126,5,1,21,7
3127,5,1,22,7
3128,5,1,23,7
3129,5,1,24,7
3130,5,1,25,7
3131,5,1,26,7
3132,5,1,27,7
3133,5,1,28,7
3134,5,1,29,7
3135,5,1,30,7
3136,5,1,31,7
3137,5,1,32,7
3138,5,1,33,7
3139,5,1,34,7
3140,5,1,35,7
3141,5,1,36,7
3142,5,1,37,7
3143,5,1,38,7
3144,5,1,39,7
3145,5,1,40,7
3146,5,1,41,7
3147,5,1,42,7
3148,5,1,43,7
3149,5,1,44,7
3150,5,1,45,7
3151,5,1,46,7
3152,5,1,47,7
3153,5,1,48,7
3154,5,1,49,7
3155,5,1,50,9
3156,5,1,51,9
3157,5,1,52,7
3158,5,1,53,7
3159,5,1,54,7
3160,5,1,55,7
3161,5,1,56,7
3162,5,1,57,7
3163,5,1,58,7
3164,5,2,1,7
3165,5,2,7,7
3166,5,2,52,7
3167,5,2,58,7
3168,5,3,1,7
3169,5,3,7,7
3170,5,3,52,7
3171,5,3,58,7
3172,5,4,1,7
3173,5,4,4,7
3174,5,4,7,7
3175,5,4,10,7
3176,5,4,11,7
3177,5,4,12,7
3178,5,4,13,7
3179,5,4,14,7
3180,5,4,15,7
3181,5,4,16,7
3182,5,4,17,7
3183,5,4,18,7
3184,5,4,19,7
3185,5,4,20,7
3186,5,4,21,7
3187,5,4,22,7
3188,5,4,25,7
3189,5,4,26,7
3190,5,4,27,7
3191,5,4,28,7
3192,5,4,29,7
3193,5,4,30,7
3194,5,4,31,7
3195,5,4,32,7
3196,5,4,33,7
3197,5,4,34,7
3198,5,4,37,7
3199,5,4,38,7
3200,5,4,39,7
3201,5,4,40,7
3202,5,4,41,7
3203,5,4,42,7
3204,5,4,43,7
3205,5,4,44,7
3206,5,4,45,7
3207,5,4,46,7
3208,5,4,47,7
3209,5,4,48,7
3210,5,4,49,7
3211,5,4,52,7
3212,5,4,55,7
3213,5,4,58,7
3214,5,5,1,7
3215,5,5,4,7
3216,5,5,10,7
3217,5,5,49,7
3218,5,5,55,7
3219,5,5,58,7
3220,5,6,1,7
3221,5,6,4,7
3222,5,6,10,7
3223,5,6,49,7
3224,5,6,55,7
3225,5,6,58,7
3226,5,7,1,7
3227,5,7,4,7
3228,5,7,7,7
3229,5,7,10,7
3230,5,7,13,7
3231,5,7,14,7
3232,5,7,15,7
3233,5,7,16,7
3234,5,7,19,7
3235,5,7,20,7
3236,5,7,21,7
3237,5,7,22,7
3238,5,7,23,7
3239,5,7,24,7
3240,5,7,25,7
3241,5,7,26,7
3242,5,7,27,7
3243,5,7,28,7
3244,5,7,31,7
3245,5,7,32,7
3246,5,7,33,7
3247,5,7,34,7
3248,5,7,35,7
3249,5,7,36,7
3250,5,7,37,7
3251,5,7,38,7
3252,5,7,39,7
3253,5,7,40,7
3254,5,7,43,7
3255,5,7,44,7
3256,5,7,45,7
3257,5,7,46,7
3258,5,7,49,7
3259,5,7,52,7
3260,5,7,55,7
3261,5,7,58,7
3262,5,8,1,7
3263,5,8,4,7
3264,5,8,7,7
3265,5,8,10,7
3266,5,8,13,7
3267,5,8,46,7
3268,5,8,49,7
3269,5,8,52,7
3270,5,8,55,7
3271,5,8,58,7
3272,5,9,1,7
3273,5,9,4,7
3274,5,9,7,7
3275,5,9,10,7
3276,5,9,13,7
3277,5,9,46,7
3278,5,9,49,7
3279,5,9,52,7
3280,5,9,55,7
3281,5,9,58,7
3282,5,10,1,7
3283,5,10,4,7
3284,5,10,7,7
3285,5,10,10,7
3286,5,10,13,7
3287,5,10,16,1
3288,5,10,17,1
3289,5,10,18,1
3290,5,10,19,1
3291,5,10,20,2
3292,5,10,21,2
3293,5,10,22,2
3294,5,10,23,2
3295,5,10,24,2
3296,5,10,25,3
3297,5,10,26,3
3298,5,10,27,3
3299,5,10,28,3
3300,5,10,29,3
3301,5,10,30,4
3302,5,10,31,4
3303,5,10,32,4
3304,5,10,33,4
3305,5,10,34,4
3306,5,10,35,5
3307,5,10,36,5
3308,5,10,37,5
3309,5,10,38,5
3310,5,10,39,5
3311,5,10,40,6
3312,5,10,41,6
3313,5,10,42,6
3314,5,10,43,6
3315,5,10,46,7
3316,5,10,49,7
3317,5,10,52,7
3318,5,10,55,7
3319,5,10,58,7
3320,5,11,1,7
3321,5,11,7,7
3322,5,11,13,7
3323,5,11,16,1
3324,5,11,17,8
3325,5,11,18,8
3326,5,11,19,8
3327,5,11,20,8
3328,5,11,21,8
3329,5,11,22,8
3330,5,11,23,8
3331,5,11,24,8
3332,5,11,25,8
3333,5,11,26,8
3334,5,11,27,8
3335,5,11,28,8
3336,5,11,29,8
3337,5,11,30,8
3338,5,11,31,8
3339,5,11,32,8
3340,5,11,33,8
3341,5,11,34,8
3342,5,11,35,8
3343,5,11,36,8
3344,5,11,37,8
3345,5,11,38,8
3346,5,11,39,8
3347,5,11,40,8
3348,5,11,41,8
3349,5,11,42,8
3350,5,11,43,6
3351,5,11,46,7
3352,5,11,52,7
3353,5,11,58,7
3354,5,12,1,7
3355,5,12,7,7
3356,5,12,13,7
3357,5,12,16,1
3358,5,12,17,8
3359,5,12,18,8
3360,5,12,19,8
3361,5,12,20,8
3362,5,12,21,8
3363,5,12,22,8
3364,5,12,23,8
3365,5,12,24,8
3366,5,12,25,8
3367,5,12,26,8
3368,5,12,27,8
3369,5,12,28,8
3370,5,12,29,8
3371,5,12,30,8
3372,5,12,31,8
3373,5,12,32,8
3374,5,12,33,8
3375,5,12,34,8
3376,5,12,35,8
3377,5,12,36,8
3378,5,12,37,8
3379,5,12,38,8
3380,5,12,39,8
3381,5,12,40,8
3382,5,12,41,8
3383,5,12,42,8
3384,5,12,43,6
3385,5,12,46,7
3386,5,12,52,7
3387,5,12,58,7
3388,5,13,1,7
3389,5,13,4,7
3390,5,13,7,7
3391,5,13,10,7
3392,5,13,13,7
3393,5,13,16,1
3394,5,13,17,8
3395,5,13,18,8
3396,5,13,19,8
3397,5,13,20,8
3398,5,13,21,8
3399,5,13,22,8
3400,5,13,23,8
3401,5,13,24,8
3402,5,13,25,8
3403,5,13,26,8
3404,5,13,27,8
3405,5,13,28,8
3406,5,13,29,8
3407,5,13,30,8
3408,5,13,31,8
3409,5,13,32,8
3410,5,13,33,8
3411,5,13,34,8
3412,5,13,35,8
3413,5,13,36,8
3414,5,13,37,8
3415,5,13,38,8
3416,5,13,39,8
3417,5,13,40,8
3418,5,13,41,8
3419,5,13,42,8
3420,5,13,43,6
3421,5,13,46,7
3422,5,13,49,7
3423,5,13,52,7
3424,5,13,55,7
3425,5,13,58,7
3426,5,14,1,7
3427,5,14,4,7
3428,5,14,10,7
3429,5,14,16,1
3430,5,14,17,8
3431,5,14,18,8
3432,5,14,19,8
3433,5,14,20,8
3434,5,14,21,8
3435,5,14,22,8
3436,5,14,23,8
3437,5,14,24,8
3438,5,14,25,8
3439,5,14,26,8
3440,5,14,27,8
3441,5,14,28,8
3442,5,14,29,8
3443,5,14,30,8
3444,5,14,31,8
3445,5,14,32,8
3446,5,14,33,8
3447,5,14,34,8
3448,5,14,35,8
3449,5,14,36,8
3450,5,14,37,8
3451,5,14,38,8
3452,5,14,39,8
3453,5,14,40,8
3454,5,14,41,8
3455,5,14,42,8
3456,5,14,43,6
3457,5,14,49,7
3458,5,14,55,7
3459,5,14,58,7
3460,5,15,1,7
3461,5,15,4,7
3462,5,15,10,7
3463,5,15,16,1
3464,5,15,17,8
3465,5,15,18,8
3466,5,15,19,8
3467,5,15,20,8
3468,5,15,21,8
3469,5,15,22,8
3470,5,15,23,8
3471,5,15,24,8
3472,5,15,25,8
3473,5,15,26,8
3474,5,15,27,8
3475,5,15,28,8
3476,5,15,29,8
3477,5,15,30,8
3478,5,15,31,8
3479,5,15,32,8
3480,5,15,33,8
3481,5,15,34,8
3482,5,15,35,8
3483,5,15,36,8
3484,5,15,37,8
3485,5,15,38,8
3486,5,15,39,8
3487,5,15,40,8
3488,5,15,41,8
3489,5,15,42,8
3490,5,15,43,6
3491,5,15,49,7
3492,5,15,55,7
3493,5,15,58,7
3494,5,16,1,7
3495,5,16,4,7
3496,5,16,7,7
3497,5,16,10,7
3498,5,16,13,7
3499,5,16,16,1
3500,5,16,17,8
3501,5,16,18,8
3502,5,16,19,8
3503,5,16,20,8
3504,5,16,21,8
3505,5,16,22,8
3506,5,16,23,8
3507,5,16,24,8
3508,5,16,25,8
3509,5,16,26,8
3510,5,16,27,8
3511,5,16,28,8
3512,5,16,29,8
3513,5,16,30,8
3514,5,16,31,8
3515,5,16,32,8
3516,5,16,33,8
3517,5,16,34,8
3518,5,16,35,8
3519,5,16,36,8
3520,5,16,37,8
3521,5,16,38,8
3522,5,16,39,8
3523,5,16,40,8
3524,5,16,41,8
3525,5,16,42,8
3526,5,16,43,6
3527,5,16,46,7
3528,5,16,49,7
3529,5,16,52,7
3530,5,16,55,7
3531,5,16,58,7
3532,5,17,1,7
3533,5,17,4,7
3534,5,17,7,7
3535,5,17,10,7
3536,5,17,13,7
3537,5,17,16,1
3538,5,17,17,8
3539,5,17,18,8
3540,5,17,19,8
3541,5,17,20,8
3542,5,17,21,8
3543,5,17,22,8
3544,5,17,23,8
3545,5,17,24,8
3546,5,17,25,8
3547,5,17,26,8
3548,5,17,27,8
3549,5,17,28,8
3550,5,17,29,8
3551,5,17,30,8
3552,5,17,31,8
3553,5,17,32,8
3554,5,17,33,8
3555,5,17,34,8
3556,5,17,35,8
3557,5,17,36,8
3558,5,17,37,8
3559,5,17,38,8
3560,5,17,39,8
3561,5,17,40,8
3562,5,17,41,8
3563,5,17,42,8
3564,5,17,43,6
3565,5,17,46,7
3566,5,17,49,7
3567,5,17,52,7
3568,5,17,55,7
3569,5,17,58,7
3570,5,18,1,7
3571,5,18,4,7
3572,5,18,7,7
3573,5,18,10,7
3574,5,18,13,7
3575,5,18,16,1
3576,5,18,17,8
3577,5,18,18,8
3578,5,18,19,8
3579,5,18,20,8
3580,5,18,21,8
3581,5,18,22,8
3582,5,18,23,8
3583,5,18,24,8
3584,5,18,25,8
3585,5,18,26,8
3586,5,18,27,8
3587,5,18,28,8
3588,5,18,29,8
3589,5,18,30,8
3590,5,18,31,8
3591,5,18,32,8
3592,5,18,33,8
3593,5,18,34,8
3594,5,18,35,8
3595,5,18,36,8
3596,5,18,37,8
3597,5,18,38,8
3598,5,18,39,8
3599,5,18,40,8
3600,5,18,41,8
3601,5,18,42,8
3602,5,18,43,6
3603,5,18,46,7
3604,5,18,49,7
3605,5,18,52,7
3606,5,18,55,7
3607,5,18,58,7
3608,5,19,1,7
3609,5,19,4,7
3610,5,19,7,7
3611,5,19,10,7
3612,5,19,13,7
3613,5,19,16,1
3614,5,19,17,8
3615,5,19,18,8
3616,5,19,19,8
3617,5,19,20,8
3618,5,19,21,8
3619,5,19,22,8
3620,5,19,23,8
3621,5,19,24,8
3622,5,19,25,8
3623,5,19,26,8
3624,5,19,27,8
3625,5,19,28,8
3626,5,19,29,8
3627,5,19,30,8
3628,5,19,31,8
3629,5,19,32,8
3630,5,19,33,8
3631,5,19,34,8
3632,5,19,35,8
3633,5,19,36,8
3634,5,19,37,8
3635,5,19,38,8
3636,5,19,39,8
3637,5,19,40,8
3638,5,19,41,8
3639,5,19,42,8
3640,5,19,43,6
3641,5,19,46,7
3642,5,19,49,7
3643,5,19,52,7
3644,5,19,55,7
3645,5,19,58,7
3646,5,20,1,7
3647,5,20,4,7
3648,5,20,7,7
3649,5,20,10,7
3650,5,20,13,7
3651,5,20,16,1
3652,5,20,17,8
3653,5,20,18,8
3654,5,20,19,8
3655,5,20,20,8
3656,5,20,21,8
3657,5,20,22,8
3658,5,20,23,8
3659,5,20,24,8
3660,5,20,25,8
3661,5,20,26,8
3662,5,20,27,8
3663,5,20,28,8
3664,5,20,29,8
3665,5,20,30,8
3666,5,20,31,8
3667,5,20,32,8
3668,5,20,33,8
3669,5,20,34,8
3670,5,20,35,8
3671,5,20,36,8
3672,5,20,37,8
3673,5,20,38,8
3674,5,20,39,8
3675,5,20,40,8
3676,5,20,41,8
3677,5,20,42,8
3678,5,20,43,6
3679,5,20,46,7
3680,5,20,49,7
3681,5,20,52,7
3682,5,20,55,7
3683,5,20,58,7
3684,5,21,1,7
3685,5,21,4,7
3686,5,21,7,7
3687,5,21,10,7
3688,5,21,13,7
3689,5,21,16,1
3690,5,21,17,8
3691,5,21,18,8
3692,5,21,19,8
3693,5,21,20,8
3694,5,21,21,8
3695,5,21,22,8
3696,5,21,23,8
3697,5,21,24,8
3698,5,21,25,8
3699,5,21,26,8
3700,5,21,27,8
3701,5,21,28,8
3702,5,21,29,8
3703,5,21,30,8
3704,5,21,31,8
3705,5,21,32,8
3706,5,21,33,8
3707,5,21,34,8
3708,5,21,35,8
3709,5,21,36,8
3710,5,21,37,8
3711,5,21,38,8
3712,5,21,39,8
3713,5,21,40,8
3714,5,21,41,8
3715,5,21,42,8
3716,5,21,43,6
3717,5,21,46,7
3718,5,21,49,7
3719,5,21,52,7
3720,5,21,55,7
3721,5,21,58,7
3722,5,22,1,7
3723,5,22,4,7
3724,5,22,7,7
3725,5,22,10,7
3726,5,22,13,7
3727,5,22,16,1
3728,5,22,17,8
3729,5,22,18,8
3730,5,22,19,8
3731,5,22,20,8
3732,5,22,21,8
3733,5,22,22,8
3734,5,22,23,8
3735,5,22,24,8
3736,5,22,25,8
3737,5,22,26,8
3738,5,22,27,8
3739,5,22,28,8
3740,5,22,29,8
3741,5,22,30,8
3742,5,22,31,8
3743,5,22,32,8
3744,5,22,33,8
3745,5,22,34,8
3746,5,22,35,8
3747,5,22,36,8
3748,5,22,37,8
3749,5,22,38,8
3750,5,22,39,8
3751,5,22,40,8
3752,5,22,41,8
3753,5,22,42,8
3754,5,22,43,6
3755,5,22,46,7
3756,5,22,49,7
3757,5,22,52,7
3758,5,22,55,7
3759,5,22,58,7
3760,5,23,1,7
3761,5,23,4,7
3762,5,23,10,7
3763,5,23,16,1
3764,5,23,17,8
3765,5,23,18,8
3766,5,23,19,8
3767,5,23,20,8
3768,5,23,21,8
3769,5,23,22,8
3770,5,23,23,8
3771,5,23,24,8
3772,5,23,25,8
3773,5,23,26,8
3774,5,23,27,8
3775,5,23,28,8
3776,5,23,29,8
3777,5,23,30,8
3778,5,23,31,8
3779,5,23,32,8
3780,5,23,33,8
3781,5,23,34,8
3782,5,23,35,8
3783,5,23,36,8
3784,5,23,37,8
3785,5,23,38,8
3786,5,23,39,8
3787,5,23,40,8
3788,5,23,41,8
3789,5,23,42,8
3790,5,23,43,6
3791,5,23,49,7
3792,5,23,55,7
3793,5,23,58,7
3794,5,24,1,7
3795,5,24,4,7
3796,5,24,10,7
3797,5,24,16,1
3798,5,24,17,8
3799,5,24,18,8
3800,5,24,19,8
3801,5,24,20,8
3802,5,24,21,8
3803,5,24,22,8
3804,5,24,23,8
3805,5,24,24,8
3806,5,24,25,8
3807,5,24,26,8
3808,5,24,27,8
3809,5,24,28,8
3810,5,24,29,8
3811,5,24,30,8
3812,5,24,31,8
3813,5,24,32,8
3814,5,24,33,8
3815,5,24,34,8
3816,5,24,35,8
3817,5,24,36,8
3818,5,24,37,8
3819,5,24,38,8
3820,5,24,39,8
3821,5,24,40,8
3822,5,24,41,8
3823,5,24,42,8
3824,5,24,43,6
3825,5,24,49,7
3826,5,24,55,7
3827,5,24,58,7
3828,5,25,1,7
3829,5,25,4,7
3830,5,25,7,7
3831,5,25,10,7
3832,5,25,13,7
3833,5,25,16,1
3834,5,25,17,8
3835,5,25,18,8
3836,5,25,19,8
3837,5,25,20,8
3838,5,25,21,8
3839,5,25,22,8
3840,5,25,23,8
3841,5,25,24,8
3842,5,25,25,8
3843,5,25,26,8
3844,5,25,27,8
3845,5,25,28,8
3846,5,25,29,8
3847,5,25,30,8
3848,5,25,31,8
3849,5,25,32,8
3850,5,25,33,8
3851,5,25,34,8
3852,5,25,35,8
3853,5,25,36,8
3854,5,25,37,8
3855,5,25,38,8
3856,5,25,39,8
3857,5,25,40,8
3858,5,25,41,8
3859,5,25,42,8
3860,5,25,43,6
3861,5,25,46,7
3862,5,25,49,7
3863,5,25,52,7
3864,5,25,55,7
3865,5,25,58,7
3866,5,26,1,7
3867,5,26,7,7
3868,5,26,13,7
3869,5,26,16,1
3870,5,26,17,8
3871,5,26,18,8
3872,5,26,19,8
3873,5,26,20,8
3874,5,26,21,8
3875,5,26,22,8
3876,5,26,23,8
3877,5,26,24,8
3878,5,26,25,8
3879,5,26,26,8
3880,5,26,27,8
3881,5,26,28,8
3882,5,26,29,8
3883,5,26,30,8
3884,5,26,31,8
3885,5,26,32,8
3886,5,26,33,8
3887,5,26,34,8
3888,5,26,35,8
3889,5,26,36,8
3890,5,26,37,8
3891,5,26,38,8
3892,5,26,39,8
3893,5,26,40,8
3894,5,26,41,8
3895,5,26,42,8
3896,5,26,43,6
3897,5,26,46,7
3898,5,26,52,7
3899,5,26,58,7
